City,Country,Year,Population
Kaifeng,China,2005.0,850000.0
Kaohsiung,China,2005.0,1520000.0
Kunming,China,2005.0,2840000.0
Langfang,China,2005.0,780000.0
Lanzhou,China,2005.0,2410000.0
Leshan,China,2005.0,1140000.0
Lianyungang,China,2005.0,770000.0
Liaoyang,China,2005.0,770000.0
Linfen,China,2005.0,800000.0
"Linyi, Shandong",China,2005.0,2040000.0
Liuan,China,2005.0,1650000.0
Liupanshui,China,2005.0,1150000.0
Liuzhou,China,2005.0,1410000.0
Luoyang,China,2005.0,1640000.0
Luzhou,China,2005.0,1450000.0
"Mianyang, Sichuan",China,2005.0,1320000.0
Mudanjiang,China,2005.0,1170000.0
Nanchang,China,2005.0,2190000.0
Nanchong,China,2005.0,2050000.0
"Nanjing, Jiangsu",China,2005.0,3620000.0
Nanning,China,2005.0,2040000.0
Nantong,China,2005.0,890000.0
"Nanyang, Henan",China,2005.0,1830000.0
Neijiang,China,2005.0,1440000.0
Ningbo,China,2005.0,1810000.0
"Pingdingshan, Henan",China,2005.0,860000.0
"Pingxiang, Jiangxi",China,2005.0,900000.0
Qingdao,China,2005.0,2820000.0
Qinhuangdao,China,2005.0,940000.0
Qiqihaer,China,2005.0,1610000.0
Quanzhou,China,2005.0,1380000.0
Shanghai,China,2005.0,14500000.0
Shangqiu,China,2005.0,1650000.0
Shantou,China,2005.0,1500000.0
Shaoxing,China,2005.0,730000.0
Shenyang,China,2005.0,4720000.0
Shenzhen,China,2005.0,7230000.0
Shijiazhuang,China,2005.0,2280000.0
"Suining, Sichuan",China,2005.0,1400000.0
"Suzhou, Anhui",China,2005.0,1850000.0
"Suzhou, Jiangsu",China,2005.0,1550000.0
"Taian, Shandong",China,2005.0,1600000.0
Taichung,China,2005.0,1030000.0
Tainan,China,2005.0,750000.0
Taipei,China,2005.0,2610000.0
"Taiyuan, Shanxi",China,2005.0,2790000.0
"Tangshan, Hebei",China,2005.0,1820000.0
Tianjin,China,2005.0,7040000.0
Tianmen,China,2005.0,1680000.0
Tianshui,China,2005.0,1200000.0
Tongliao,China,2005.0,860000.0
rmqi (Wulumqi),China,2005.0,2020000.0
Weifang,China,2005.0,1500000.0
Wenzhou,China,2005.0,2210000.0
Wuhan,China,2005.0,7090000.0
"Wuhu, Anhui",China,2005.0,770000.0
"Wuxi, Jiangsu",China,2005.0,1650000.0
Xiamen,China,2005.0,2370000.0
"Xi'an, Shaanxi",China,2005.0,3930000.0
"Xiangfan, Hubei",China,2005.0,1010000.0
Xiantao,China,2005.0,1530000.0
"Xianyang, Shaanxi",China,2005.0,1070000.0
"Xingyi, Guizhou",China,2005.0,780000.0
Xining,China,2005.0,990000.0
Xinxiang,China,2005.0,860000.0
Xinyang,China,2005.0,1450000.0
Xinyu,China,2005.0,870000.0
Xuanzhou,China,2005.0,850000.0
Xuzhou,China,2005.0,1960000.0
"Yancheng, Jiangsu",China,2005.0,790000.0
Yantai,China,2005.0,1990000.0
Yibin,China,2005.0,870000.0
Yichang,China,2005.0,820000.0
"Yichun, Heilongjiang",China,2005.0,780000.0
"Yichun, Jiangxi",China,2005.0,960000.0
Yinchuan,China,2005.0,930000.0
Yingkou,China,2005.0,760000.0
"Yiyang, Hunan",China,2005.0,1310000.0
Yongzhou,China,2005.0,990000.0
Yuci,China,2005.0,780000.0
Yueyang,China,2005.0,850000.0
"Yulin, Guangxi",China,2005.0,1060000.0
Zaozhuang,China,2005.0,2100000.0
Zhangjiakou,China,2005.0,1000000.0
Zhanjiang,China,2005.0,1510000.0
Zhaotong,China,2005.0,780000.0
Zhengzhou,China,2005.0,2590000.0
"Zhenjiang, Jiangsu",China,2005.0,800000.0
Zhuhai,China,2005.0,960000.0
Zhuzhou,China,2005.0,1020000.0
Zibo,China,2005.0,2980000.0
Zigong,China,2005.0,1090000.0
Zunyi,China,2005.0,800000.0
Barranquilla,Colombia,2005.0,1720000.0
Bogot,Colombia,2005.0,7350000.0
Bucaramanga,Colombia,2005.0,960000.0
Cali,Colombia,2005.0,2160000.0
Cartagena,Colombia,2005.0,840000.0
Medelln,Colombia,2005.0,3130000.0
Brazzaville,Congo,2005.0,1220000.0
Kananga,Democratic Republic of the Congo,2005.0,700000.0
Kinshasa,Democratic Republic of the Congo,2005.0,7110000.0
Lubumbashi,Democratic Republic of the Congo,2005.0,1240000.0
Mbuji-Mayi,Democratic Republic of the Congo,2005.0,1180000.0
San Jos,Costa Rica,2005.0,1220000.0
La Habana,Cuba,2005.0,2190000.0
Praha,Czech Republic,2005.0,1160000.0
Cotonou,Benin,2005.0,720000.0
K¿benhavn,Denmark,2005.0,1080000.0
Santo Domingo,Dominican Republic,2005.0,2060000.0
Guayaquil,Ecuador,2005.0,2390000.0
Quito,Ecuador,2005.0,1590000.0
San Salvador,El Salvador,2005.0,1370000.0
Addis Ababa,Ethiopia,2005.0,2900000.0
Huambo,Angola,2005.0,780000.0
Luanda,Angola,2005.0,3530000.0
Helsinki,Finland,2005.0,1090000.0
Bordeaux,France,2005.0,790000.0
Lille,France,2005.0,1030000.0
Lyon,France,2005.0,1410000.0
Marseille-Aix-en-Provence,France,2005.0,1390000.0
Nice-Cannes,France,2005.0,920000.0
Paris,France,2005.0,9850000.0
Toulouse,France,2005.0,830000.0
Tbilisi,Georgia,2005.0,1090000.0
Berlin,Germany,2005.0,3390000.0
Hamburg,Germany,2005.0,1740000.0
Kln,Germany,2005.0,980000.0
Mnchen,Germany,2005.0,1250000.0
Accra,Ghana,2005.0,1980000.0
Kumasi,Ghana,2005.0,1520000.0
Athnai,Greece,2005.0,3230000.0
Thessaloniki,Greece,2005.0,820000.0
Baku,Azerbaijan,2005.0,1870000.0
Buenos Aires,Argentina,2005.0,12550000.0
Crdoba,Argentina,2005.0,1420000.0
Mendoza,Argentina,2005.0,880000.0
Rosario,Argentina,2005.0,1190000.0
San Miguel de Tucumn,Argentina,2005.0,780000.0
Ciudad de Guatemala (Guatemala City),Guatemala,2005.0,980000.0
Conakry,Guinea,2005.0,1410000.0
Port-au-Prince,Haiti,2005.0,1880000.0
Tegucigalpa,Honduras,2005.0,900000.0
Hong Kong,"China, Hong Kong Special Administrative Region",2005.0,7060000.0
Budapest,Hungary,2005.0,1690000.0
Agra,India,2005.0,1510000.0
Ahmadabad,India,2005.0,5120000.0
Aligarh,India,2005.0,760000.0
Allahabad,India,2005.0,1150000.0
Amritsar,India,2005.0,1150000.0
Asansol,India,2005.0,1260000.0
Aurangabad,India,2005.0,1050000.0
Bangalore,India,2005.0,6460000.0
Bareilly,India,2005.0,790000.0
Bhiwandi,India,2005.0,740000.0
Bhopal,India,2005.0,1640000.0
Bhubaneswar,India,2005.0,790000.0
Chandigarh,India,2005.0,930000.0
Chennai,India,2005.0,6920000.0
Coimbatore,India,2005.0,1620000.0
Delhi,India,2005.0,15050000.0
Dhanbad,India,2005.0,1190000.0
Durg-Bhilainagar,India,2005.0,1040000.0
Faridabad,India,2005.0,1300000.0
Ghaziabad,India,2005.0,1240000.0
Guwahati,India,2005.0,930000.0
Gwalior,India,2005.0,940000.0
Hubli-Dharwad,India,2005.0,860000.0
Hyderabad,India,2005.0,6120000.0
Indore,India,2005.0,1910000.0
Jabalpur,India,2005.0,1230000.0
Jaipur,India,2005.0,2750000.0
Jalandhar,India,2005.0,810000.0
Jammu,India,2005.0,740000.0
Jamshedpur,India,2005.0,1240000.0
Jodhpur,India,2005.0,950000.0
Kanpur,India,2005.0,3020000.0
Kochi,India,2005.0,1460000.0
Kolkata,India,2005.0,14280000.0
Kota,India,2005.0,790000.0
Kozhikode,India,2005.0,920000.0
Lucknow,India,2005.0,2570000.0
Ludhiana,India,2005.0,1570000.0
Madurai,India,2005.0,1260000.0
Meerut,India,2005.0,1330000.0
Moradabad,India,2005.0,740000.0
Mumbai,India,2005.0,18200000.0
Mysore,India,2005.0,850000.0
Nagpur,India,2005.0,2350000.0
Nashik,India,2005.0,1380000.0
Patna,India,2005.0,2030000.0
Pune,India,2005.0,4410000.0
Raipur,India,2005.0,820000.0
Rajkot,India,2005.0,1190000.0
Ranchi,India,2005.0,990000.0
Salem,India,2005.0,830000.0
Solapur,India,2005.0,1000000.0
Srinagar,India,2005.0,1090000.0
Surat,India,2005.0,3560000.0
Thiruvananthapuram,India,2005.0,930000.0
Tiruchirappalli,India,2005.0,920000.0
Vadodara,India,2005.0,1680000.0
Varanasi,India,2005.0,1300000.0
Vijayawada,India,2005.0,1090000.0
Visakhapatnam,India,2005.0,1460000.0
Adelaide,Australia,2005.0,1130000.0
Brisbane,Australia,2005.0,1780000.0
Melbourne,Australia,2005.0,3640000.0
Perth,Australia,2005.0,1480000.0
Sydney,Australia,2005.0,4260000.0
Bandar Lampung,Indonesia,2005.0,820000.0
Bandung,Indonesia,2005.0,2300000.0
Bogor,Indonesia,2005.0,860000.0
Jakarta,Indonesia,2005.0,8840000.0
Malang,Indonesia,2005.0,780000.0
Medan,Indonesia,2005.0,2040000.0
Padang,Indonesia,2005.0,810000.0
Palembang,Indonesia,2005.0,1660000.0
Pekan Baru,Indonesia,2005.0,740000.0
Semarang,Indonesia,2005.0,1380000.0
Surabaya,Indonesia,2005.0,2750000.0
Ujung Pandang,Indonesia,2005.0,1190000.0
Ahvaz,Iran (Islamic Republic of),2005.0,960000.0
Esfahan,Iran (Islamic Republic of),2005.0,1550000.0
Karaj,Iran (Islamic Republic of),2005.0,1320000.0
Kermanshah,Iran (Islamic Republic of),2005.0,780000.0
Mashhad,Iran (Islamic Republic of),2005.0,2350000.0
Qom,Iran (Islamic Republic of),2005.0,930000.0
Shiraz,Iran (Islamic Republic of),2005.0,1200000.0
Tabriz,Iran (Islamic Republic of),2005.0,1370000.0
Tehran,Iran (Islamic Republic of),2005.0,7650000.0
Al-Basrah,Iraq,2005.0,840000.0
Al-Mawsil,Iraq,2005.0,1240000.0
Baghdad,Iraq,2005.0,5330000.0
Irbil,Iraq,2005.0,870000.0
Dublin,Ireland,2005.0,1040000.0
Hefa,Israel,2005.0,990000.0
Tel Aviv-Yafo,Israel,2005.0,3010000.0
Milano,Italy,2005.0,2950000.0
Napoli,Italy,2005.0,2250000.0
Palermo,Italy,2005.0,860000.0
Rome,Italy,2005.0,3350000.0
Torino,Italy,2005.0,1660000.0
Abidjan,Cte d'Ivoire,2005.0,3560000.0
Fukuoka-Kitakyushu,Japan,2005.0,2770000.0
Hiroshima,Japan,2005.0,2040000.0
Kyoto,Japan,2005.0,1800000.0
Nagoya,Japan,2005.0,3200000.0
Osaka-Kobe,Japan,2005.0,11260000.0
Sapporo,Japan,2005.0,2530000.0
Sendai,Japan,2005.0,2230000.0
Tokyo,Japan,2005.0,35330000.0
Almaty,Kazakhstan,2005.0,1190000.0
Kabul,Afghanistan,2005.0,2990000.0
Wien,Austria,2005.0,2260000.0
Amman,Jordan,2005.0,1040000.0
Mombasa,Kenya,2005.0,820000.0
Nairobi,Kenya,2005.0,2790000.0
Hamhung,Democratic People's Republic of Korea,2005.0,760000.0
N'ampo,Democratic People's Republic of Korea,2005.0,1110000.0
P'yongyang,Democratic People's Republic of Korea,2005.0,3260000.0
Bucheon,Republic of Korea,2005.0,830000.0
Busan,Republic of Korea,2005.0,3530000.0
Daegu,Republic of Korea,2005.0,2470000.0
Daejon,Republic of Korea,2005.0,1440000.0
Goyang,Republic of Korea,2005.0,860000.0
Gwangju,Republic of Korea,2005.0,1410000.0
Incheon,Republic of Korea,2005.0,2530000.0
Seongnam,Republic of Korea,2005.0,930000.0
Seoul,Republic of Korea,2005.0,9820000.0
Suweon,Republic of Korea,2005.0,1040000.0
Ulsan,Republic of Korea,2005.0,1050000.0
Al Kuwayt (Kuwait City),Kuwait,2005.0,1890000.0
Bishkek,Kyrgyzstan,2005.0,820000.0
Bayrut,Lebanon,2005.0,1780000.0
Monrovia,Liberia,2005.0,1140000.0
Banghazi,Libyan Arab Jamahiriya,2005.0,1110000.0
Tarabulus,Libyan Arab Jamahiriya,2005.0,2100000.0
Antananarivo,Madagascar,2005.0,1590000.0
Johore Bharu,Malaysia,2005.0,800000.0
Klang,Malaysia,2005.0,850000.0
Kuala Lumpur,Malaysia,2005.0,1400000.0
Bamako,Mali,2005.0,1370000.0
Aguascalientes,Mexico,2005.0,830000.0
Chihuahua,Mexico,2005.0,760000.0
Ciudad de Mxico,Mexico,2005.0,18740000.0
Ciudad Jurez,Mexico,2005.0,1310000.0
Culiacn,Mexico,2005.0,790000.0
Guadalajara,Mexico,2005.0,4050000.0
Len de los Aldamas,Mexico,2005.0,1430000.0
Mrida,Mexico,2005.0,930000.0
Mexicali,Mexico,2005.0,850000.0
Monterrey,Mexico,2005.0,3580000.0
Puebla,Mexico,2005.0,2110000.0
Quertaro,Mexico,2005.0,910000.0
Saltillo,Mexico,2005.0,720000.0
San Luis Potos,Mexico,2005.0,950000.0
Tijuana,Mexico,2005.0,1470000.0
Toluca de Lerdo,Mexico,2005.0,1500000.0
Torren,Mexico,2005.0,1100000.0
Ulaanbaatar,Mongolia,2005.0,860000.0
Chittagong,Bangladesh,2005.0,4190000.0
Dhaka,Bangladesh,2005.0,12580000.0
Khulna,Bangladesh,2005.0,1470000.0
Rajshahi,Bangladesh,2005.0,770000.0
Dar-el-Beida,Morocco,2005.0,3140000.0
Fs,Morocco,2005.0,960000.0
Marrakech,Morocco,2005.0,840000.0
Rabat,Morocco,2005.0,1650000.0
Maputo,Mozambique,2005.0,1330000.0
Yerevan,Armenia,2005.0,1100000.0
Kathmandu,Nepal,2005.0,820000.0
Amsterdam,Netherlands,2005.0,1020000.0
Rotterdam,Netherlands,2005.0,1000000.0
Auckland,New Zealand,2005.0,1190000.0
Managua,Nicaragua,2005.0,910000.0
Antwerpen,Belgium,2005.0,920000.0
Bruxelles-Brussel,Belgium,2005.0,1740000.0
Niamey,Niger,2005.0,850000.0
Abuja,Nigeria,2005.0,1320000.0
Benin City,Nigeria,2005.0,1120000.0
Ibadan,Nigeria,2005.0,2510000.0
Ilorin,Nigeria,2005.0,740000.0
Kaduna,Nigeria,2005.0,1380000.0
Kano,Nigeria,2005.0,2990000.0
Lagos,Nigeria,2005.0,8770000.0
Maiduguri,Nigeria,2005.0,850000.0
Ogbomosho,Nigeria,2005.0,900000.0
Port Harcourt,Nigeria,2005.0,970000.0
Zaria,Nigeria,2005.0,850000.0
Oslo,Norway,2005.0,820000.0
Faisalabad,Pakistan,2005.0,2480000.0
Gujranwala,Pakistan,2005.0,1430000.0
Hyderabad,Pakistan,2005.0,1390000.0
Islamabad,Pakistan,2005.0,730000.0
Karachi,Pakistan,2005.0,11550000.0
Lahore,Pakistan,2005.0,6260000.0
Multan,Pakistan,2005.0,1440000.0
Peshawar,Pakistan,2005.0,1240000.0
Quetta,Pakistan,2005.0,720000.0
Rawalpindi,Pakistan,2005.0,1760000.0
Ciudad de Panam (Panama City),Panama,2005.0,1220000.0
Asuncin,Paraguay,2005.0,1760000.0
Arequipa,Peru,2005.0,780000.0
Lima,Peru,2005.0,7750000.0
Cebu,Philippines,2005.0,790000.0
Davao,Philippines,2005.0,1320000.0
Manila,Philippines,2005.0,10760000.0
Zamboanga,Philippines,2005.0,720000.0
Krakw,Poland,2005.0,760000.0
Ldz,Poland,2005.0,770000.0
Warszawa,Poland,2005.0,1690000.0
Lisboa,Portugal,2005.0,2760000.0
Porto,Portugal,2005.0,1310000.0
San Juan,Puerto Rico,2005.0,2600000.0
Bucuresti,Romania,2005.0,1940000.0
Chelyabinsk,Russian Federation,2005.0,1090000.0
Kazan,Russian Federation,2005.0,1110000.0
Krasnoyarsk,Russian Federation,2005.0,920000.0
Moskva,Russian Federation,2005.0,10420000.0
Nizhniy Novgorod,Russian Federation,2005.0,1290000.0
Novosibirsk,Russian Federation,2005.0,1400000.0
Omsk,Russian Federation,2005.0,1140000.0
Perm,Russian Federation,2005.0,990000.0
Rostov-na-Donu,Russian Federation,2005.0,1060000.0
Samara,Russian Federation,2005.0,1150000.0
Sankt Peterburg,Russian Federation,2005.0,4590000.0
Saratov,Russian Federation,2005.0,850000.0
Ufa,Russian Federation,2005.0,1030000.0
Volgograd,Russian Federation,2005.0,990000.0
Voronezh,Russian Federation,2005.0,850000.0
Yekaterinburg,Russian Federation,2005.0,1310000.0
Kigali,Rwanda,2005.0,780000.0
La Paz,Bolivia,2005.0,1530000.0
Santa Cruz,Bolivia,2005.0,1320000.0
Ad-Dammam,Saudi Arabia,2005.0,770000.0
Al-Madinah,Saudi Arabia,2005.0,940000.0
Ar-Riyadh,Saudi Arabia,2005.0,4190000.0
Jiddah,Saudi Arabia,2005.0,2860000.0
Makkah,Saudi Arabia,2005.0,1320000.0
Dakar,Senegal,2005.0,2430000.0
Beograd,Serbia,2005.0,1110000.0
Freetown,Sierra Leone,2005.0,780000.0
Singapore,Singapore,2005.0,4330000.0
H Noi,Viet Nam,2005.0,4170000.0
Hai Phng,Viet Nam,2005.0,1880000.0
Thnh Pho Ho Ch Minh,Viet Nam,2005.0,5070000.0
Muqdisho,Somalia,2005.0,1420000.0
Cape Town,South Africa,2005.0,3090000.0
Durban,South Africa,2005.0,2640000.0
Ekurhuleni,South Africa,2005.0,2820000.0
Johannesburg,South Africa,2005.0,3260000.0
Port Elizabeth,South Africa,2005.0,1000000.0
Pretoria,South Africa,2005.0,1270000.0
Vereeniging,South Africa,2005.0,1030000.0
Harare,Zimbabwe,2005.0,1520000.0
Barcelona,Spain,2005.0,4820000.0
Madrid,Spain,2005.0,5410000.0
Valencia,Spain,2005.0,800000.0
Al-Khartum,Sudan,2005.0,4520000.0
Stockholm,Sweden,2005.0,1250000.0
Zrich,Switzerland,2005.0,1100000.0
Baixada Santista,Brazil,2005.0,1640000.0
Belm,Brazil,2005.0,2040000.0
Belo Horizonte,Brazil,2005.0,5300000.0
Braslia,Brazil,2005.0,3340000.0
Campinas,Brazil,2005.0,2630000.0
Campo Grande,Brazil,2005.0,740000.0
Cuiab,Brazil,2005.0,770000.0
Curitiba,Brazil,2005.0,2910000.0
Florianpolis,Brazil,2005.0,930000.0
Fortaleza,Brazil,2005.0,3240000.0
Goinia,Brazil,2005.0,1900000.0
Grande So Lus,Brazil,2005.0,990000.0
Grande Vitria,Brazil,2005.0,1610000.0
Joo Pessoa,Brazil,2005.0,920000.0
Macei,Brazil,2005.0,1120000.0
Manaus,Brazil,2005.0,1640000.0
Natal,Brazil,2005.0,1040000.0
Norte/Nordeste Catarinense,Brazil,2005.0,940000.0
Prto Alegre,Brazil,2005.0,3800000.0
Recife,Brazil,2005.0,3530000.0
Rio de Janeiro,Brazil,2005.0,11470000.0
Salvador,Brazil,2005.0,3330000.0
So Paulo,Brazil,2005.0,18330000.0
Teresina,Brazil,2005.0,870000.0
Dimashq,Syrian Arab Republic,2005.0,2330000.0
Halab,Syrian Arab Republic,2005.0,2580000.0
Hims,Syrian Arab Republic,2005.0,950000.0
Krung Thep,Thailand,2005.0,6580000.0
Lom,Togo,2005.0,1320000.0
Dubayy,United Arab Emirates,2005.0,1270000.0
Adana,Turkey,2005.0,1240000.0
Ankara,Turkey,2005.0,3570000.0
Antalya,Turkey,2005.0,740000.0
Bursa,Turkey,2005.0,1410000.0
Gaziantep,Turkey,2005.0,990000.0
Istanbul,Turkey,2005.0,9710000.0
Izmir,Turkey,2005.0,2490000.0
Konya,Turkey,2005.0,870000.0
Kampala,Uganda,2005.0,1320000.0
Dnipropetrovs'k,Ukraine,2005.0,1060000.0
Donets'k,Ukraine,2005.0,1000000.0
Kharkiv,Ukraine,2005.0,1460000.0
Kyiv,Ukraine,2005.0,2670000.0
Odesa,Ukraine,2005.0,1000000.0
Zaporizhzhya,Ukraine,2005.0,800000.0
Al-Iskandariyah,Egypt,2005.0,4000000.0
Al-Qahirah,Egypt,2005.0,11490000.0
Birmingham,United Kingdom,2005.0,2280000.0
Glasgow,United Kingdom,2005.0,1160000.0
Liverpool,United Kingdom,2005.0,810000.0
London,United Kingdom,2005.0,8500000.0
Manchester,United Kingdom,2005.0,2230000.0
Newcastle upon Tyne,United Kingdom,2005.0,880000.0
West Yorkshire,United Kingdom,2005.0,1520000.0
Dar es Salaam,United Republic of Tanzania,2005.0,2680000.0
Atlanta,United States of America,2005.0,4310000.0
Austin,United States of America,2005.0,1110000.0
Baltimore,United States of America,2005.0,2210000.0
Boston,United States of America,2005.0,4360000.0
Bridgeport-Stamford,United States of America,2005.0,990000.0
Buffalo,United States of America,2005.0,1000000.0
Charlotte,United States of America,2005.0,950000.0
Chicago,United States of America,2005.0,8820000.0
Cincinnati,United States of America,2005.0,1600000.0
Cleveland,United States of America,2005.0,1860000.0
"Columbus, Ohio",United States of America,2005.0,1240000.0
Dallas-Fort Worth,United States of America,2005.0,4660000.0
Dayton,United States of America,2005.0,750000.0
Denver-Aurora,United States of America,2005.0,2240000.0
Detroit,United States of America,2005.0,4040000.0
El Paso,United States of America,2005.0,730000.0
Hartford,United States of America,2005.0,890000.0
Honolulu,United States of America,2005.0,770000.0
Houston,United States of America,2005.0,4320000.0
Indianapolis,United States of America,2005.0,1390000.0
"Jacksonville, Florida",United States of America,2005.0,960000.0
Kansas City,United States of America,2005.0,1440000.0
Las Vegas,United States of America,2005.0,1720000.0
Los Angeles-Long Beach-Santa Ana,United States of America,2005.0,12310000.0
Louisville,United States of America,2005.0,920000.0
Memphis,United States of America,2005.0,1050000.0
Miami,United States of America,2005.0,5440000.0
Milwaukee,United States of America,2005.0,1360000.0
Minneapolis-St. Paul,United States of America,2005.0,2560000.0
Nashville-Davidson,United States of America,2005.0,850000.0
New Orleans,United States of America,2005.0,1000000.0
New York-Newark,United States of America,2005.0,18730000.0
Oklahoma City,United States of America,2005.0,770000.0
Orlando,United States of America,2005.0,1310000.0
Philadelphia,United States of America,2005.0,5400000.0
Phoenix-Mesa,United States of America,2005.0,3420000.0
Pittsburgh,United States of America,2005.0,1810000.0
Portland,United States of America,2005.0,1810000.0
Providence,United States of America,2005.0,1250000.0
Richmond,United States of America,2005.0,890000.0
Riverside-San Bernardino,United States of America,2005.0,1690000.0
Rochester,United States of America,2005.0,740000.0
Sacramento,United States of America,2005.0,1560000.0
Salt Lake City,United States of America,2005.0,940000.0
San Antonio,United States of America,2005.0,1440000.0
San Diego,United States of America,2005.0,2850000.0
San Francisco-Oakland,United States of America,2005.0,3390000.0
San Jose,United States of America,2005.0,1630000.0
Seattle,United States of America,2005.0,2990000.0
St. Louis,United States of America,2005.0,2160000.0
Tampa-St. Petersburg,United States of America,2005.0,2250000.0
Tucson,United States of America,2005.0,800000.0
Virginia Beach,United States of America,2005.0,1460000.0
"Washington, D.C.",United States of America,2005.0,4240000.0
Ouagadougou,Burkina Faso,2005.0,1040000.0
Montevideo,Uruguay,2005.0,1520000.0
Tashkent,Uzbekistan,2005.0,2160000.0
Barquisimeto,Venezuela (Bolivarian Republic of),2005.0,1070000.0
Caracas,Venezuela (Bolivarian Republic of),2005.0,2930000.0
Maracaibo,Venezuela (Bolivarian Republic of),2005.0,1980000.0
Maracay,Venezuela (Bolivarian Republic of),2005.0,970000.0
Valencia,Venezuela (Bolivarian Republic of),2005.0,1660000.0
Al-Hudaydah,Yemen,2005.0,670000.0
Sana'a',Yemen,2005.0,1800000.0
Ta'izz,Yemen,2005.0,660000.0
Lusaka,Zambia,2005.0,1260000.0
Sofia,Bulgaria,2010.0,1180000.0
Mandalay,Myanmar,2010.0,960000.0
Nay Pyi Taw,Myanmar,2010.0,930000.0
Yangon,Myanmar,2010.0,4090000.0
Minsk,Belarus,2010.0,1800000.0
Phnum Pnh,Cambodia,2010.0,1470000.0
El Djazar,Algeria,2010.0,3350000.0
Wahran,Algeria,2010.0,800000.0
Douala,Cameroon,2010.0,1910000.0
Yaound,Cameroon,2010.0,1610000.0
